id,name,latitude,longitude,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,security_deposit,cleaning_fee,extra_people,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,cancellation_policy,reviews_per_month
6106955,Treetop 2+BR Condo w/ Guest Hammock,42.3087358,-71.09977037,42.3087358,-71.09977037,Condominium,Entire home/apt,5,1,2,2,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$114.00 ,$250.00 ,$80.00 ,$15.00 ,10,10,10,10,10,10,f,strict,0.56
27611,One Bedroom Studio Garden Apartment,42.31556512,-71.11482701,42.31556512,-71.11482701,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$185.00 ,$200.00 ,$50.00 ,$0.00 ,9,10,10,10,10,9,f,strict,0.29
8336364,Beautiful Modern Condo,42.3119946,-71.1104509,42.3119946,-71.1104509,Apartment,Entire home/apt,4,2.5,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",$180.00 ,$500.00 ,$90.00 ,$20.00 ,NA,NA,NA,NA,NA,NA,f,strict,NA
1929406,Family-Friendly Victorian Townhouse,42.31274188,-71.1120145,42.31274188,-71.1120145,House,Entire home/apt,6,1,4,4,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer}",$275.00 ,$450.00 ,$80.00 ,$0.00 ,10,10,10,10,10,10,f,strict,0.03
8354938,2 bedroom Jamaica Plain Egleston Square w/ parking,42.31465541,-71.09929095,42.31465541,-71.09929095,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$192.00 ,$650.00 ,$64.00 ,$10.00 ,10,10,10,10,8,9,t,moderate,1.81
5025015,Beautiful Apartment in Boston!,42.32504873,-71.10629609,42.32504873,-71.10629609,Apartment,Entire home/apt,5,1,3,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",$175.00 ,$500.00 ,$40.00 ,$0.00 ,9,8,9,10,8,9,t,moderate,5.39
5124772,Beautiful Victorian on Quiet Street,42.31867699,-71.10033307,42.31867699,-71.10033307,House,Entire home/apt,10,2.5,5,5,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,""translation missing: en.hosting_amenity_50""}",$250.00 ,$500.00 ,$125.00 ,$25.00 ,9,9,9,10,7,9,f,strict,0.22
3977877,Full One-Bedroom in Jamaica Plain,42.31762622,-71.10865424,42.31762622,-71.10865424,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Pets Allowed"",Breakfast,""Buzzer/Wireless Intercom"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card""}",$110.00 ,$100.00 ,$50.00 ,$10.00 ,10,10,10,10,9,9,f,moderate,0.17
6602167,TWO BEDROOM APARTMENT,42.32527017,-71.10701089,42.32527017,-71.10701089,Apartment,Entire home/apt,6,1,2,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Smoking Allowed"",""Indoor Fireplace"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",$168.00 ,$200.00 ,$50.00 ,$0.00 ,9,10,10,9,8,9,t,moderate,5.61
3616081,Jamaica Plain's Urban Oasis,42.31961969,-71.10482911,42.31961969,-71.10482911,Apartment,Entire home/apt,3,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$114.00 ,$200.00 ,$45.00 ,$36.00 ,10,10,10,10,10,10,t,strict,5.08
1885825,The Roost -  Fox Room,42.30932886,-71.1176428,42.30932886,-71.1176428,House,Private room,3,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",$80.00 ,$150.00 ,$30.00 ,$25.00 ,10,10,10,10,9,10,f,flexible,3.27
629814,Diamond House -2- Victorian Jewel,42.31686602,-71.10254447,42.31686602,-71.10254447,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Gym,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$225.00 ,$500.00 ,$100.00 ,$20.00 ,10,10,10,10,10,10,f,strict,0.21
6465075,Spacious 5BR Condo Near Metro,42.29715508,-71.11190356,42.29715508,-71.11190356,Condominium,Entire home/apt,10,2,5,6,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$383.00 ,"$2,000.00 ",$250.00 ,$20.00 ,10,10,9,9,9,9,f,strict,1.28
9971054,Cozy Room In JP,42.30337107,-71.11500731,42.30337107,-71.11500731,Apartment,Private room,2,1,1,1,Real Bed,"{""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$50.00 ,$100.00 ,$20.00 ,$0.00 ,9,9,10,9,10,9,f,moderate,1.65
7348110,Luxury loft w/ beautiful city view,42.32436434,-71.10262149,42.32436434,-71.10262149,Apartment,Entire home/apt,4,1,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",$300.00 ,$100.00 ,$50.00 ,$0.00 ,10,9,10,10,8,9,f,strict,1.15
13363171,"Colorful artist home, prime location!",42.31552926,-71.102403,42.31552926,-71.102403,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_50""}",$100.00 ,$300.00 ,$70.00 ,$50.00 ,10,10,10,10,10,10,f,strict,0.46
12052288,The City Cabin - 2 blocks to Subway,42.3162733,-71.10215681,42.3162733,-71.10215681,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$130.00 ,$100.00 ,$20.00 ,$20.00 ,10,10,10,10,9,10,t,moderate,6.36
12789527,"Private room, Boston with breakfast",42.31218843,-71.10566184,42.31218843,-71.10566184,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,""Hair Dryer"",Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$100.00 ,$500.00 ,$9.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,1
1631942,Sweet penthouse in historic Boston,42.31131397,-71.11617069,42.31131397,-71.11617069,Condominium,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$125.00 ,$250.00 ,$60.00 ,$0.00 ,10,10,10,10,10,9,f,strict,0.62
6921672,French Country 2bd/2bth Heart of JP,42.32133487,-71.1077732,42.32133487,-71.1077732,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$250.00 ,$500.00 ,$100.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,1
6644330,Qn BR/deck/Jacuzzi/Superhost/JP Ctr,42.31214692,-71.10890828,42.31214692,-71.10890828,Condominium,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_50""}",$120.00 ,$500.00 ,$80.00 ,$20.00 ,10,10,10,10,10,10,f,strict,0.39
6939162,Unique Loft in Central JP Location,42.31303259,-71.11202441,42.31303259,-71.11202441,Loft,Entire home/apt,4,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",$130.00 ,$250.00 ,$45.00 ,$50.00 ,10,10,10,10,10,10,f,moderate,0.82
9791506,Entire Tree-Top 1BR Condo in JP on T + Parking,42.31246587,-71.10751981,42.31246587,-71.10751981,Condominium,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",$119.00 ,$300.00 ,$100.00 ,$0.00 ,10,10,10,10,10,10,f,strict,1.3
12888054,Arthouse in Historic Brewery District!,42.31642341,-71.10502709,42.31642341,-71.10502709,Condominium,Entire home/apt,6,1,2,3,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$295.00 ,$300.00 ,$80.00 ,$25.00 ,NA,NA,NA,NA,NA,NA,f,strict,NA
6104388,Spacious & Modern in Central JP,42.31277909,-71.10974082,42.31277909,-71.10974082,Condominium,Entire home/apt,6,2,2,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$180.00 ,$500.00 ,$100.00 ,$20.00 ,10,10,10,10,10,10,f,strict,0.49
8283433,Large newly renovated apt in perfect  JP location!,42.31102328,-71.11899339,42.31102328,-71.11899339,Apartment,Entire home/apt,7,1,2,4,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$300.00 ,$400.00 ,$100.00 ,$15.00 ,NA,NA,NA,NA,NA,NA,f,flexible,NA
14573919,Family Friendly Home Away From Home,42.30354529,-71.10589216,42.30354529,-71.10589216,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Laptop Friendly Workspace""}",$200.00 ,$240.00 ,$75.00 ,$0.00 ,NA,NA,NA,NA,NA,NA,t,moderate,NA
3629014,Jamaica Plain's PINK ROOM,42.31779833,-71.1040344,42.31779833,-71.1040344,House,Private room,5,1,1,2,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""Lock on Bedroom Door"",""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$88.00 ,$200.00 ,$45.00 ,$34.00 ,10,10,10,10,10,10,t,strict,2.13
4105704,Sunny Private Studio Aptmt,42.3023644,-71.11490982,42.3023644,-71.11490982,House,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",$135.00 ,$200.00 ,$30.00 ,$0.00 ,10,10,10,10,10,10,f,moderate,4.46
3775876,Private room in Jamaica Plain!,42.30514213,-71.10732686,42.30514213,-71.10732686,Apartment,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",Essentials}",$125.00 ,$200.00 ,$60.00 ,$0.00 ,10,9,9,8,8,8,f,moderate,0.4
9575439,"Close to universities, hospitals",42.32137451,-71.1060596,42.32137451,-71.1060596,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$84.00 ,$500.00 ,$20.00 ,$20.00 ,10,10,9,10,9,10,f,moderate,2.17
9591772,"Jamaica Plain condo, great location",42.32002043,-71.10459796,42.32002043,-71.10459796,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$110.00 ,"$1,000.00 ",$80.00 ,$0.00 ,10,10,10,10,10,10,f,strict,0.13
7789429,Diamond House -3- Victorian Jewel,42.31881359,-71.10321897,42.31881359,-71.10321897,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Gym,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$225.00 ,$500.00 ,$100.00 ,$25.00 ,10,10,10,10,10,10,f,strict,0.42
957224,Beautiful 3 BR with Great Location,42.31885965,-71.11451513,42.31885965,-71.11451513,House,Entire home/apt,8,1,3,4,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$275.00 ,$300.00 ,$100.00 ,$25.00 ,10,10,10,10,10,9,f,strict,1.42
4119345,Rare! Boston house near everything,42.31161875,-71.10910186,42.31161875,-71.10910186,House,Entire home/apt,8,2.5,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$300.00 ,$500.00 ,$175.00 ,$25.00 ,10,10,9,10,10,10,f,strict,0.25
12081834,"Fantastic Design, Spacious Boston",42.31947423,-71.10981262,42.31947423,-71.10981262,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$175.00 ,$100.00 ,$50.00 ,$25.00 ,10,9,10,10,10,9,f,moderate,1.47
14260905,"Comfortable, convenient & affordable JP Apartment",42.31187523,-71.10988286,42.31187523,-71.10988286,Apartment,Entire home/apt,5,1,2,3,Real Bed,"{""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$175.00 ,$200.00 ,$65.00 ,$20.00 ,NA,NA,NA,NA,NA,NA,f,flexible,NA
4054079,Studio & Bath On 1st Floor in JP Boston Near Train,42.31653899,-71.1043184,42.31653899,-71.1043184,Townhouse,Entire home/apt,2,1,0,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$94.00 ,$200.00 ,$20.00 ,$0.00 ,10,10,10,10,10,9,t,strict,2.74
1956275,Beautiful 3 bd-2 ba  with parking.,42.30829329,-71.12399112,42.30829329,-71.12399112,Apartment,Entire home/apt,6,2,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Hangers,Iron,""Laptop Friendly Workspace""}",$168.00 ,$350.00 ,$69.00 ,$19.00 ,9,9,9,9,9,9,f,strict,2.3
1071235,Cozy JP Studio-Best Location!,42.31747806,-71.10819474,42.31747806,-71.10819474,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace"",""translation missing: en.hosting_amenity_50""}",$135.00 ,$250.00 ,$40.00 ,$0.00 ,10,10,10,10,10,9,t,strict,3.75
14415125,"Arthouse2 Brewery District, stay in an art gallery",42.31633721,-71.10285592,42.31633721,-71.10285592,Condominium,Entire home/apt,5,1,2,2,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,""Lock on Bedroom Door"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",$275.00 ,$300.00 ,$80.00 ,$25.00 ,NA,NA,NA,NA,NA,NA,f,strict,NA
3905508,Home Away from Home,42.28801846,-71.11367911,42.28801846,-71.11367911,House,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",""Laptop Friendly Workspace""}",$130.00 ,$300.00 ,$35.00 ,$0.00 ,10,10,10,10,10,10,f,flexible,1.68
